 5.20e+2         8.812257e-2     2.228293e-1     2.791155e-2    -3.21921e-3     -3.07833e-3
 5.19e+2         8.7146e-2       2.20678e-1      2.7892e-2      -3.701e-3       -3.54844e-3
 5.18e+2         8.607097e-2     2.168733e-1     2.812255e-2    -3.60141e-3     -3.44245e-3
 5.17e+2         8.468623e-2     2.138857e-1     2.765545e-2    -3.10619e-3     -2.96955e-3
 5.16e+2         8.378562e-2     2.107628e-1     2.78623e-2     -4.20486e-3     -4.05014e-3
 5.15e+2         8.290866e-2     2.074114e-1     2.72669e-2     -4.03298e-3     -3.88362e-3
 5.14e+2         8.190182e-2     2.060628e-1     2.76293e-2     -3.96446e-3     -3.80974e-3
 5.13e+2         8.084702e-2     2.017868e-1     2.72143e-2     -3.59706e-3     -3.4275e-4
 5.12e+2         7.956808e-2     1.990432e-1     2.70932e-2     -4.58024e-3     -4.40436e-3
 5.11e+2         7.896597e-2     1.952123e-1     2.648755e-2    -4.42241e-3     -4.26881e-3
 5.10e+2         7.768904e-2     1.923166e-1     2.66236e-2     -4.14912e-3     -3.94104e-3
 5.09e+2         7.685508e-2     1.886392e-1     2.60602e-2     -5.38624e-3     -5.222e-5
 5.08e+2         7.532802e-2     1.856308e-1     2.57263e-2     -4.60106e-3     -4.43042e-3
 5.07e+2         7.488289e-2     1.836081e-1     2.564935e-2    -4.77717e-3     -4.55729e-3
 5.06e+2         7.394974e-2     1.791306e-1     2.55981e-2     -4.61222e-3     -4.44366e-3
 5.05e+2         7.296255e-2     1.768835e-1     2.505625e-2    -5.02715e-3     -4.86291e-3
 5.04e+2         7.097954e-2     1.733726e-1     2.48711e-2     -4.12862e-3     -3.92902e-3
 5.03e+2         7.010428e-2     1.695332e-1     2.46562e-2     -5.14384e-3     -4.9336e-4
 5.02e+2         6.946286e-2     1.667904e-1     2.42939e-2     -4.84358e-3     -4.59482e-3
 5.01e+2         6.87474e-2      1.62419e-1      2.401e-2       -4.7452e-3      -4.54348e-3
 5.00e+2         6.726745e-2     1.605305e-1     2.336875e-2    -5.00185e-3     -4.74773e-3
 4.99e+2         6.639056e-2     1.584634e-1     2.34684e-2     -4.93068e-3     -4.70132e-3
 4.98e+2         6.517764e-2     1.552946e-1     2.32516e-2     -3.77292e-3     -3.50704e-3
 4.97e+2         6.455354e-2     1.517016e-1     2.29491e-2     -4.81262e-3     -4.53286e-3
